CustomerID,InvoiceNo,InvoiceDate,MonetaryValue,AverageOrderValue,Country,OrderValue
15981,542896,2011-02-01 13:50:00,270.0,0.01,36,270.0
15981,548354,2011-03-30 15:06:00,870.0,0.05,36,600.0
15981,549740,2011-04-12 09:49:00,1390.8,0.08,36,520.8
15981,553040,2011-05-13 08:58:00,1622.2,0.09,36,231.4
15981,557975,2011-06-24 10:33:00,2061.0,0.11,36,438.8
15981,561097,2011-07-25 10:47:00,2458.2,0.13,36,397.2
15981,568063,2011-09-23 13:24:00,2849.88,0.15,36,391.68
15981,576370,2011-11-15 08:00:00,3408.48,0.18,36,558.6
15983,536446,2010-12-01 12:15:00,440.89,0.02,36,440.89
15983,537900,2010-12-09 10:45:00,823.55,0.04,36,382.66
15983,538814,2010-12-14 12:30:00,1148.27,0.06,36,324.72
15983,577108,2011-11-17 17:34:00,1475.02,0.08,36,326.75
15984,537384,2010-12-06 13:21:00,122.7,0.01,36,122.7
15984,540180,2011-01-05 13:05:00,230.59,0.01,36,107.89
15984,544813,2011-02-23 16:23:00,335.54,0.02,36,104.95
15984,545337,2011-03-01 17:28:00,569.89,0.03,36,234.35
15984,550769,2011-04-20 12:56:00,782.08,0.04,36,212.19
15984,563924,2011-08-21 14:32:00,1465.36,0.08,36,683.28
15984,564904,2011-08-31 12:11:00,1848.76,0.1,36,383.4
15984,569009,2011-09-29 19:30:00,2091.96,0.11,36,243.2
15984,580697,2011-12-05 16:05:00,2633.29,0.14,36,541.33
15984,581108,2011-12-07 12:16:00,2837.67,0.15,36,204.38
15985,550310,2011-04-17 11:04:00,899.58,0.05,36,899.58
15985,562721,2011-08-08 16:31:00,1142.42,0.06,36,242.84
15986,575383,2011-11-09 15:17:00,168.12,0.01,36,168.12
15987,537226,2010-12-06 08:34:00,113.48,0.01,36,113.48
15987,551832,2011-05-04 13:11:00,122.84,0.01,36,9.36
15987,554354,2011-05-24 09:12:00,162.74,0.01,36,39.9
15987,554357,2011-05-24 09:26:00,516.08,0.03,36,353.34
15987,560018,2011-07-14 12:52:00,803.37,0.04,36,287.29
15987,562947,2011-08-11 09:45:00,1206.42,0.07,36,403.05
15987,578993,2011-11-27 15:38:00,1451.28,0.08,36,244.86
15988,577522,2011-11-20 13:23:00,158.03,0.01,36,158.03
15990,545031,2011-02-25 15:35:00,401.37,0.02,36,401.37
15990,572910,2011-10-26 15:58:00,792.11,0.04,36,390.74
15992,580772,2011-12-06 11:00:00,41.99,0.0,36,41.99
15993,572913,2011-10-26 16:21:00,863.89,0.05,36,863.89
15993,572921,2011-10-26 16:57:00,1285.48,0.07,36,421.59
15993,574741,2011-11-06 16:13:00,1725.36,0.09,36,439.88
15993,576255,2011-11-14 14:09:00,2145.08,0.12,36,419.72
15993,578251,2011-11-23 12:45:00,2562.13,0.14,36,417.05
15993,579946,2011-12-01 10:44:00,2781.07,0.15,36,218.94
15993,579947,2011-12-01 10:45:00,2797.57,0.15,36,16.5
15994,571275,2011-10-16 12:28:00,427.07,0.02,36,427.07
15996,537855,2010-12-08 15:59:00,263.25,0.01,36,263.25
15996,545071,2011-02-27 15:59:00,485.54,0.03,36,222.29
15996,547134,2011-03-21 11:57:00,655.27,0.04,36,169.73
15996,558183,2011-06-27 12:13:00,796.3,0.04,36,141.03
15996,563333,2011-08-15 13:09:00,907.86,0.05,36,111.56
15996,566438,2011-09-12 15:14:00,1060.68,0.06,36,152.82
15998,538508,2010-12-12 13:32:00,863.39,0.05,36,863.39
15998,547358,2011-03-22 12:25:00,1782.22,0.1,36,918.83
15998,557570,2011-06-21 10:48:00,2112.06,0.11,36,329.84
15998,566599,2011-09-13 15:37:00,2510.76,0.14,36,398.7
15998,574240,2011-11-03 12:45:00,3089.97,0.17,36,579.21
16000,581105,2011-12-07 12:14:00,8345.2,0.45,36,8345.2
16000,581107,2011-12-07 12:15:00,10391.2,0.56,36,2046.0
16000,581110,2011-12-07 12:17:00,12393.7,0.67,36,2002.5
16003,538999,2010-12-15 12:09:00,1181.0,0.06,36,1181.0
16003,558115,2011-06-27 08:50:00,1754.7,0.09,36,573.7
16003,561593,2011-07-28 11:20:00,1793.9,0.1,36,39.2
16003,575499,2011-11-10 09:56:00,2319.82,0.13,36,525.92
16003,575500,2011-11-10 09:57:00,2735.37,0.15,36,415.55
16005,546502,2011-03-14 11:46:00,177.59,0.01,36,177.59
16005,556413,2011-06-10 12:01:00,298.08,0.02,36,120.49
16005,578944,2011-11-27 13:41:00,469.56,0.03,36,171.48
16005,578946,2011-11-27 13:47:00,615.39,0.03,36,145.83
16006,552967,2011-05-12 13:12:00,101.4,0.01,36,101.4
16007,552290,2011-05-08 13:32:00,369.75,0.02,36,369.75
16007,556474,2011-06-12 12:01:00,733.45,0.04,36,363.7
16007,569220,2011-10-02 13:26:00,1485.19,0.08,36,751.74
16007,572280,2011-10-23 11:05:00,1701.94,0.09,36,216.75
16008,553781,2011-05-19 10:54:00,139.15,0.01,36,139.15
16008,568194,2011-09-25 14:38:00,330.71,0.02,36,191.56
16008,576649,2011-11-16 10:32:00,478.78,0.03,36,148.07
16009,558751,2011-07-03 11:26:00,462.19,0.02,36,462.19
16009,573007,2011-10-27 12:22:00,850.95,0.05,36,388.76
16009,574908,2011-11-07 15:37:00,933.71,0.05,36,82.76
16009,577100,2011-11-17 16:51:00,992.71,0.05,36,59.0
16010,538437,2010-12-12 12:18:00,110.1,0.01,36,110.1
16010,548703,2011-04-03 11:37:00,288.75,0.02,36,178.65
16010,549320,2011-04-08 10:14:00,407.5,0.02,36,118.75
16011,537865,2010-12-08 16:34:00,237.95,0.01,36,237.95
16011,538504,2010-12-12 13:01:00,406.1,0.02,36,168.15
16011,542902,2011-02-01 14:43:00,637.1,0.03,36,231.0
16011,544675,2011-02-22 15:59:00,753.19,0.04,36,116.09
16011,548196,2011-03-29 15:44:00,871.74,0.05,36,118.55
16011,550811,2011-04-20 16:04:00,990.84,0.05,36,119.1
16011,556103,2011-06-08 16:18:00,1228.41,0.07,36,237.57
16011,557032,2011-06-16 13:46:00,1369.71,0.07,36,141.3
16011,560417,2011-07-18 14:56:00,1516.89,0.08,36,147.18
16011,563178,2011-08-12 14:12:00,1725.28,0.09,36,208.39
16011,565091,2011-09-01 10:28:00,2024.53,0.11,36,299.25
16011,566063,2011-09-08 15:41:00,2195.41,0.12,36,170.88
16011,568793,2011-09-29 09:55:00,2467.29,0.13,36,271.88
16011,573022,2011-10-27 12:42:00,2712.59,0.15,36,245.3
16011,575604,2011-11-10 12:32:00,2968.79,0.16,36,256.2
16011,580118,2011-12-01 16:31:00,3362.71,0.18,36,393.92
16012,559354,2011-07-07 18:02:00,365.05,0.02,36,365.05
16012,562157,2011-08-03 11:44:00,1132.12,0.06,36,767.07
16012,574509,2011-11-04 13:25:00,1415.29,0.08,36,283.17
16013,536968,2010-12-03 13:09:00,534.0,0.03,36,534.0
16013,536969,2010-12-03 13:10:00,1062.0,0.06,36,528.0
16013,539108,2010-12-16 11:03:00,1266.0,0.07,36,204.0
16013,539109,2010-12-16 11:07:00,2757.0,0.15,36,1491.0
16013,539331,2010-12-17 09:39:00,2973.0,0.16,36,216.0
16013,540401,2011-01-07 09:31:00,3770.6,0.2,36,797.6
16013,540408,2011-01-07 09:55:00,4408.1,0.24,36,637.5
16013,543670,2011-02-11 11:23:00,4876.1,0.26,36,468.0
16013,543672,2011-02-11 11:25:00,5182.1,0.28,36,306.0
16013,543673,2011-02-11 11:28:00,5736.5,0.31,36,554.4
16013,543674,2011-02-11 11:28:00,6988.7,0.38,36,1252.2
16013,543675,2011-02-11 11:31:00,7371.2,0.4,36,382.5
16013,545722,2011-03-07 11:06:00,7846.4,0.42,36,475.2
16013,546318,2011-03-11 09:20:00,8101.4,0.44,36,255.0
16013,546521,2011-03-14 12:34:00,8780.9,0.47,36,679.5
16013,546736,2011-03-16 11:52:00,9195.62,0.5,36,414.72
16013,549444,2011-04-08 13:00:00,9570.62,0.52,36,375.0
16013,551279,2011-04-27 13:19:00,9743.42,0.53,36,172.8
16013,551617,2011-05-03 11:41:00,10233.02,0.55,36,489.6
16013,551618,2011-05-03 11:42:00,10859.12,0.59,36,626.1
16013,552904,2011-05-12 11:07:00,12036.12,0.65,36,1177.0
16013,555075,2011-05-31 12:05:00,12418.62,0.67,36,382.5
16013,556049,2011-06-08 13:00:00,12801.32,0.69,36,382.7
16013,556718,2011-06-14 11:02:00,14946.32,0.81,36,2145.0
16013,557430,2011-06-20 12:27:00,15321.32,0.83,36,375.0
16013,559701,2011-07-12 09:10:00,16626.92,0.9,36,1305.6
16013,559702,2011-07-12 09:10:00,17323.64,0.93,36,696.72
16013,561101,2011-07-25 11:05:00,17565.56,0.95,36,241.92
16013,563162,2011-08-12 12:15:00,17904.82,0.97,36,339.26
16013,563163,2011-08-12 12:16:00,18974.02,1.02,36,1069.2
16013,563164,2011-08-12 12:18:00,19479.82,1.05,36,505.8
16013,564045,2011-08-22 12:59:00,20526.94,1.11,36,1047.12
16013,564046,2011-08-22 12:59:00,21546.94,1.16,36,1020.0
16013,564048,2011-08-22 13:20:00,21587.74,1.16,36,40.8
16013,565285,2011-09-02 11:34:00,23409.34,1.26,36,1821.6
16013,569108,2011-09-30 12:40:00,24078.94,1.3,36,669.6
16013,569338,2011-10-03 14:18:00,24418.2,1.32,36,339.26
16013,569342,2011-10-03 14:20:00,25859.4,1.4,36,1441.2
16013,572765,2011-10-26 10:02:00,28110.6,1.52,36,2251.2
16013,572766,2011-10-26 10:03:00,29713.66,1.6,36,1603.06
16013,572845,2011-10-26 12:11:00,30577.66,1.65,36,864.0
16013,572851,2011-10-26 12:22:00,31053.76,1.68,36,476.1
16013,577718,2011-11-21 12:19:00,31576.96,1.7,36,523.2
16013,577719,2011-11-21 12:20:00,32677.18,1.76,36,1100.22
16013,577720,2011-11-21 12:21:00,34486.88,1.86,36,1809.7
16013,580178,2011-12-02 11:53:00,36339.56,1.96,36,1852.68
16013,580763,2011-12-06 10:36:00,37130.6,2.0,36,791.04
16014,544597,2011-02-21 17:42:00,262.93,0.01,36,262.93
16014,559552,2011-07-10 16:29:00,529.93,0.03,36,267.0
16014,574017,2011-11-02 12:04:00,662.38,0.04,36,132.45
16015,572216,2011-10-21 12:56:00,300.77,0.02,36,300.77
16015,575952,2011-11-13 11:55:00,502.29,0.03,36,201.52
16015,580771,2011-12-06 10:58:00,705.39,0.04,36,203.1
16016,537773,2010-12-08 12:36:00,382.27,0.02,36,382.27
16016,551276,2011-04-27 13:06:00,601.28,0.03,36,219.01
16016,551280,2011-04-27 13:31:00,690.38,0.04,36,89.1
16016,554941,2011-05-27 13:53:00,817.57,0.04,36,127.19
16016,567621,2011-09-21 12:46:00,926.49,0.05,36,108.92
16016,574321,2011-11-03 19:28:00,1213.68,0.07,36,287.19
16016,578676,2011-11-24 19:07:00,1368.16,0.07,36,154.48
16016,580960,2011-12-06 14:35:00,1508.76,0.08,36,140.6
16017,572292,2011-10-23 12:56:00,211.88,0.01,36,211.88
16018,556488,2011-06-12 13:52:00,161.9,0.01,36,161.9
16018,573578,2011-10-31 14:13:00,408.9,0.02,36,247.0
16019,538252,2010-12-10 12:29:00,219.1,0.01,36,219.1
16019,540409,2011-01-07 10:00:00,723.35,0.04,36,504.25
16019,542533,2011-01-28 13:18:00,824.15,0.04,36,100.8
16019,544098,2011-02-16 10:04:00,1953.5,0.11,36,1129.35
16019,548315,2011-03-30 12:34:00,2256.82,0.12,36,303.32
16019,550938,2011-04-21 15:16:00,2489.5,0.13,36,232.68
16019,561330,2011-07-26 14:03:00,2952.25,0.16,36,462.75
16019,571564,2011-10-18 10:16:00,3369.54,0.18,36,417.29
16019,572380,2011-10-24 11:51:00,3786.24,0.2,36,416.7
16020,569671,2011-10-05 13:54:00,518.8,0.03,36,518.8
16020,578150,2011-11-23 11:18:00,535.3,0.03,36,16.5
16020,578151,2011-11-23 11:18:00,851.01,0.05,36,315.71
16022,547663,2011-03-24 13:16:00,628.28,0.03,36,628.28
16023,546998,2011-03-18 13:32:00,177.84,0.01,36,177.84
16023,555109,2011-05-31 14:19:00,500.69,0.03,36,322.85
16023,572544,2011-10-24 16:34:00,719.81,0.04,36,219.12
16024,578941,2011-11-27 13:26:00,251.24,0.01,36,251.24
16025,575576,2011-11-10 11:45:00,439.66,0.02,36,439.66
16026,573066,2011-10-27 13:53:00,236.09,0.01,36,236.09
16027,543595,2011-02-10 12:19:00,320.52,0.02,36,320.52
16027,545185,2011-02-28 15:04:00,399.72,0.02,36,79.2
16027,551907,2011-05-05 10:51:00,516.67,0.03,36,116.95
16027,557100,2011-06-16 15:47:00,625.37,0.03,36,108.7
16027,561170,2011-07-25 13:16:00,776.22,0.04,36,150.85
16027,566108,2011-09-09 10:47:00,934.62,0.05,36,158.4
16029,536386,2010-12-01 09:57:00,508.2,0.03,36,508.2
16029,536387,2010-12-01 09:58:00,3702.12,0.2,36,3193.92
16029,536831,2010-12-02 17:40:00,4271.52,0.23,36,569.4
16029,539101,2010-12-16 10:35:00,11201.52,0.6,36,6930.0
16029,539102,2010-12-16 10:37:00,12633.12,0.68,36,1431.6
16029,539666,2010-12-21 10:41:00,13112.52,0.71,36,479.4
16029,540029,2011-01-04 13:47:00,13202.52,0.71,36,90.0
16029,541105,2011-01-13 14:34:00,13862.52,0.75,36,660.0
16029,541610,2011-01-20 10:18:00,14291.67,0.77,36,429.15
16029,541611,2011-01-20 10:18:00,14820.15,0.8,36,528.48
16029,541992,2011-01-25 09:31:00,15251.91,0.82,36,431.76
16029,543247,2011-02-04 14:23:00,15836.91,0.85,36,585.0
16029,543248,2011-02-04 14:25:00,16628.43,0.9,36,791.52
16029,543669,2011-02-11 11:22:00,18884.43,1.02,36,2256.0
16029,544477,2011-02-21 10:07:00,19452.27,1.05,36,567.84
16029,546733,2011-03-16 11:47:00,20157.87,1.09,36,705.6
16029,546734,2011-03-16 11:49:00,20863.47,1.13,36,705.6
16029,547101,2011-03-21 10:34:00,21448.47,1.16,36,585.0
16029,547726,2011-03-25 10:49:00,21914.31,1.18,36,465.84
16029,547727,2011-03-25 10:50:00,22792.47,1.23,36,878.16
16029,547728,2011-03-25 10:51:00,22939.35,1.24,36,146.88
16029,549594,2011-04-11 10:25:00,23409.75,1.26,36,470.4
16029,551189,2011-04-27 10:04:00,24279.75,1.31,36,870.0
16029,551697,2011-05-03 13:46:00,32422.5,1.75,36,8142.75
16029,552786,2011-05-11 12:14:00,33447.3,1.8,36,1024.8
16029,552789,2011-05-11 12:15:00,33684.9,1.82,36,237.6
16029,553468,2011-05-17 11:14:00,34606.5,1.87,36,921.6
16029,553469,2011-05-17 11:15:00,35512.26,1.92,36,905.76
16029,554364,2011-05-24 10:21:00,35776.26,1.93,36,264.0
16029,555585,2011-06-06 09:12:00,36388.26,1.96,36,612.0
16029,556397,2011-06-10 11:52:00,36746.26,1.98,36,358.0
16029,558192,2011-06-27 12:23:00,37094.26,2.0,36,348.0
16029,558193,2011-06-27 12:25:00,37862.26,2.04,36,768.0
16029,558362,2011-06-28 15:14:00,39215.46,2.12,36,1353.2
16029,558363,2011-06-28 15:15:00,39745.86,2.14,36,530.4
16029,559098,2011-07-06 11:02:00,40351.62,2.18,36,605.76
16029,559419,2011-07-08 11:41:00,40789.62,2.2,36,438.0
16029,561644,2011-07-28 15:15:00,41438.34,2.24,36,648.72
16029,561646,2011-07-28 15:19:00,41915.94,2.26,36,477.6
16029,562458,2011-08-05 11:16:00,42395.94,2.29,36,480.0
16029,562459,2011-08-05 11:17:00,43153.14,2.33,36,757.2
16029,562461,2011-08-05 11:19:00,43413.76,2.34,36,260.62
16029,562462,2011-08-05 11:21:00,43933.86,2.37,36,520.1
16029,563562,2011-08-17 14:02:00,44631.46,2.41,36,697.6
16029,563563,2011-08-17 14:03:00,51209.54,2.76,36,6578.08
16029,564327,2011-08-24 13:33:00,52387.24,2.83,36,1177.7
16029,565590,2011-09-05 13:53:00,52711.74,2.84,36,324.5
16029,565591,2011-09-05 13:54:00,52889.34,2.85,36,177.6
16029,565592,2011-09-05 13:54:00,53369.34,2.88,36,480.0
16029,565791,2011-09-07 09:33:00,53558.94,2.89,36,189.6
16029,565793,2011-09-07 09:40:00,53736.54,2.9,36,177.6
16029,565794,2011-09-07 09:45:00,54304.14,2.93,36,567.6
16029,567455,2011-09-20 12:14:00,54856.74,2.96,36,552.6
16029,567456,2011-09-20 12:16:00,55559.74,3.0,36,703.0
16029,569649,2011-10-05 12:42:00,56171.74,3.03,36,612.0
16029,570092,2011-10-07 11:51:00,57899.74,3.12,36,1728.0
16029,570094,2011-10-07 11:56:00,62085.82,3.35,36,4186.08
16029,570097,2011-10-07 12:05:00,69716.38,3.76,36,7630.56
16029,570338,2011-10-10 12:25:00,70074.38,3.78,36,358.0
16029,570522,2011-10-11 10:46:00,72150.38,3.89,36,2076.0
16029,570557,2011-10-11 11:15:00,79960.94,4.31,36,7810.56
16029,572878,2011-10-26 13:34:00,80392.54,4.34,36,431.6
16029,573774,2011-11-01 10:27:00,81024.84,4.37,36,632.3
16030,543094,2011-02-03 11:28:00,331.24,0.02,36,331.24
16031,549126,2011-04-06 14:23:00,305.63,0.02,36,305.63
16031,566033,2011-09-08 13:07:00,548.94,0.03,36,243.31
16033,537041,2010-12-05 10:36:00,155.64,0.01,36,155.64
16033,538843,2010-12-14 13:18:00,309.69,0.02,36,154.05
16033,540179,2011-01-05 12:54:00,790.83,0.04,36,481.14
16033,541417,2011-01-17 16:23:00,1053.79,0.06,36,262.96
16033,543355,2011-02-07 13:50:00,1262.55,0.07,36,208.76
16033,545688,2011-03-06 12:42:00,1897.72,0.1,36,635.17
16033,550447,2011-04-18 12:36:00,2291.05,0.12,36,393.33
16033,550483,2011-04-18 14:12:00,2333.45,0.13,36,42.4
16033,550491,2011-04-18 14:37:00,2353.25,0.13,36,19.8
16033,552949,2011-05-12 12:01:00,3020.69,0.16,36,667.44
16033,554261,2011-05-23 12:32:00,3277.67,0.18,36,256.98
16033,558196,2011-06-27 12:38:00,3904.08,0.21,36,626.41
16033,559678,2011-07-11 14:43:00,4118.33,0.22,36,214.25
16033,561192,2011-07-25 13:45:00,4559.47,0.25,36,441.14
16033,563444,2011-08-16 13:50:00,5246.55,0.28,36,687.08
16033,564172,2011-08-23 14:19:00,5878.3,0.32,36,631.75
16033,567184,2011-09-18 15:41:00,6832.81,0.37,36,954.51
16033,569523,2011-10-04 14:41:00,7201.19,0.39,36,368.38
16033,574700,2011-11-06 13:53:00,8394.53,0.45,36,1193.34
16033,580482,2011-12-04 12:44:00,8816.4,0.48,36,421.87
16034,540794,2011-01-11 11:54:00,153.6,0.01,36,153.6
16034,553200,2011-05-15 15:14:00,291.3,0.02,36,137.7
16034,554966,2011-05-27 16:17:00,437.7,0.02,36,146.4
16036,547200,2011-03-21 13:01:00,188.73,0.01,36,188.73
16036,566591,2011-09-13 14:53:00,758.92,0.04,36,570.19
16037,539095,2010-12-16 10:18:00,300.46,0.02,36,300.46
16037,543452,2011-02-08 12:14:00,603.46,0.03,36,303.0
16037,546554,2011-03-15 09:13:00,855.02,0.05,36,251.56
16038,554075,2011-05-22 11:29:00,316.95,0.02,36,316.95
16038,556921,2011-06-15 13:50:00,393.33,0.02,36,76.38
16038,580261,2011-12-02 12:40:00,471.78,0.03,36,78.45
16040,546687,2011-03-16 09:58:00,422.43,0.02,36,422.43
16040,560078,2011-07-14 16:12:00,876.18,0.05,36,453.75
16040,569668,2011-10-05 13:47:00,1313.55,0.07,36,437.37
16041,560886,2011-07-21 16:27:00,675.0,0.04,36,675.0
16041,560887,2011-07-21 16:28:00,2739.8,0.15,36,2064.8
16041,575296,2011-11-09 12:25:00,3166.4,0.17,36,426.6
16042,540822,2011-01-11 13:25:00,24.95,0.0,36,24.95
16042,564303,2011-08-24 12:04:00,460.28,0.02,36,435.33
16042,571047,2011-10-13 13:42:00,849.0,0.05,36,388.72
16042,571048,2011-10-13 13:43:00,892.8,0.05,36,43.8
16042,577109,2011-11-17 17:50:00,1197.27,0.06,36,304.47
16043,542174,2011-01-26 11:14:00,307.85,0.02,36,307.85
16043,549243,2011-04-07 11:47:00,451.95,0.02,36,144.1
16043,552972,2011-05-12 13:43:00,676.49,0.04,36,224.54
16043,574037,2011-11-02 12:50:00,773.99,0.04,36,97.5
16045,544664,2011-02-22 14:55:00,664.45,0.04,36,664.45
16045,549324,2011-04-08 10:32:00,861.25,0.05,36,196.8
16045,558616,2011-06-30 16:22:00,1130.65,0.06,36,269.4
16045,563168,2011-08-12 12:41:00,1340.7,0.07,36,210.05
16048,536567,2010-12-01 15:27:00,251.4,0.01,36,251.4
16048,536568,2010-12-01 15:28:00,256.44,0.01,36,5.04
16049,568188,2011-09-25 14:33:00,488.26,0.03,36,488.26
16049,573300,2011-10-28 16:10:00,997.03,0.05,36,508.77
16049,573369,2011-10-30 13:19:00,1111.79,0.06,36,114.76
16050,557273,2011-06-19 11:44:00,137.9,0.01,36,137.9
16052,571288,2011-10-16 15:13:00,362.06,0.02,36,362.06
16053,562807,2011-08-09 14:57:00,1124.19,0.06,36,1124.19
16053,574830,2011-11-07 11:21:00,1511.95,0.08,36,387.76
16054,560255,2011-07-17 13:08:00,783.9,0.04,36,783.9
16055,551543,2011-05-03 09:26:00,134.8,0.01,36,134.8
16056,572726,2011-10-25 15:19:00,664.85,0.04,36,664.85
16057,545081,2011-02-28 10:35:00,683.98,0.04,36,683.98
16057,552964,2011-05-12 13:05:00,989.19,0.05,36,305.21
16057,552966,2011-05-12 13:10:00,1059.54,0.06,36,70.35
16057,565446,2011-09-04 15:19:00,1459.78,0.08,36,400.24
16057,565448,2011-09-04 15:21:00,1509.43,0.08,36,49.65
16057,565449,2011-09-04 15:21:00,1544.23,0.08,36,34.8
16057,578302,2011-11-23 15:23:00,2263.12,0.12,36,718.89
16059,537467,2010-12-07 10:36:00,118.25,0.01,36,118.25
16059,541260,2011-01-16 15:44:00,263.25,0.01,36,145.0
16059,548312,2011-03-30 12:12:00,647.7,0.03,36,384.45
16059,558416,2011-06-29 10:50:00,951.3,0.05,36,303.6
16059,568831,2011-09-29 11:35:00,1354.56,0.07,36,403.26
16059,569567,2011-10-05 09:56:00,1459.86,0.08,36,105.3
16062,538240,2010-12-10 12:00:00,247.56,0.01,36,247.56
16062,549851,2011-04-12 15:08:00,578.18,0.03,36,330.62
16062,561783,2011-07-29 12:50:00,778.14,0.04,36,199.96
16062,579623,2011-11-30 12:15:00,1153.62,0.06,36,375.48
16063,547690,2011-03-24 14:56:00,335.32,0.02,36,335.32
16065,538035,2010-12-09 13:03:00,372.09,0.02,36,372.09
16066,562586,2011-08-07 14:33:00,316.38,0.02,36,316.38
16066,570215,2011-10-09 11:53:00,680.97,0.04,36,364.59
16066,572279,2011-10-23 10:56:00,857.67,0.05,36,176.7
16066,575037,2011-11-08 11:51:00,1248.52,0.07,36,390.85
16066,578229,2011-11-23 11:54:00,1521.87,0.08,36,273.35
16070,574921,2011-11-07 16:36:00,686.85,0.04,36,686.85
16070,577086,2011-11-17 15:50:00,852.15,0.05,36,165.3
16071,572811,2011-10-26 11:14:00,326.24,0.02,36,326.24
16072,544910,2011-02-24 14:32:00,584.32,0.03,36,584.32
16073,544078,2011-02-15 15:41:00,122.4,0.01,36,122.4
16076,553183,2011-05-15 12:31:00,305.45,0.02,36,305.45
16076,561610,2011-07-28 12:28:00,630.92,0.03,36,325.47
16076,563032,2011-08-11 14:39:00,887.8,0.05,36,256.88
16076,565995,2011-09-08 11:48:00,1306.14,0.07,36,418.34
16076,566009,2011-09-08 12:04:00,1357.98,0.07,36,51.84
16076,567611,2011-09-21 11:40:00,1455.81,0.08,36,97.83
16076,570600,2011-10-11 12:05:00,1760.07,0.09,36,304.26
16076,571436,2011-10-17 13:23:00,1887.57,0.1,36,127.5
16076,577105,2011-11-17 17:16:00,2073.75,0.11,36,186.18
16076,580969,2011-12-06 14:59:00,2234.73,0.12,36,160.98
16078,545228,2011-03-01 09:47:00,79.2,0.0,36,79.2
16079,573363,2011-10-30 13:06:00,508.22,0.03,36,508.22
16079,576637,2011-11-16 09:34:00,821.84,0.04,36,313.62
16079,578252,2011-11-23 12:48:00,1352.0,0.07,36,530.16
16080,546253,2011-03-10 14:44:00,130.26,0.01,36,130.26
16080,567203,2011-09-19 10:42:00,217.16,0.01,36,86.9
16081,537754,2010-12-08 11:16:00,157.6,0.01,36,157.6
16081,547829,2011-03-25 15:24:00,568.13,0.03,36,410.53
16081,555848,2011-06-07 13:31:00,992.37,0.05,36,424.24
16081,566581,2011-09-13 13:47:00,2591.92,0.14,36,1599.55
16081,571216,2011-10-14 13:06:00,2806.9,0.15,36,214.98
16083,538801,2010-12-14 11:51:00,337.98,0.02,36,337.98
16083,564872,2011-08-31 10:47:00,1317.62,0.07,36,979.64
16084,543820,2011-02-13 16:05:00,436.18,0.02,36,436.18
16085,541842,2011-01-23 12:07:00,181.35,0.01,36,181.35
16085,550318,2011-04-17 12:25:00,325.04,0.02,36,143.69
16085,567672,2011-09-21 15:39:00,619.65,0.03,36,294.61
16085,570876,2011-10-12 17:19:00,739.98,0.04,36,120.33
16085,576778,2011-11-16 13:24:00,981.51,0.05,36,241.53
16086,537617,2010-12-07 13:45:00,177.26,0.01,36,177.26
16086,544847,2011-02-24 11:15:00,278.45,0.02,36,101.19
16086,554315,2011-05-23 15:29:00,587.06,0.03,36,308.61
16086,565325,2011-09-02 13:22:00,899.7,0.05,36,312.64
16086,570648,2011-10-11 13:09:00,1121.39,0.06,36,221.69
16091,554543,2011-05-25 09:18:00,157.25,0.01,36,157.25
16091,559363,2011-07-08 08:45:00,315.06,0.02,36,157.81
16092,548361,2011-03-30 15:38:00,310.87,0.02,36,310.87
16092,554832,2011-05-26 15:30:00,593.73,0.03,36,282.86
16092,563509,2011-08-17 10:46:00,817.86,0.04,36,224.13
16093,564419,2011-08-25 11:09:00,17.0,0.0,36,17.0
16094,551843,2011-05-04 13:57:00,252.1,0.01,36,252.1
16094,575697,2011-11-10 16:51:00,329.74,0.02,36,77.64
16094,575698,2011-11-10 16:51:00,761.3,0.04,36,431.56
16094,579136,2011-11-28 12:45:00,1078.23,0.06,36,316.93
16096,547064,2011-03-20 13:38:00,320.62,0.02,36,320.62
16097,549959,2011-04-13 13:47:00,185.05,0.01,36,185.05
16098,536382,2010-12-01 09:45:00,430.6,0.02,36,430.6
16098,543825,2011-02-14 09:33:00,852.4,0.05,36,421.8
16098,550645,2011-04-19 16:31:00,1010.3,0.05,36,157.9
16098,555918,2011-06-07 16:21:00,1222.22,0.07,36,211.92
16098,558933,2011-07-05 10:39:00,1512.17,0.08,36,289.95
16098,562271,2011-08-03 17:05:00,1712.49,0.09,36,200.32
16098,566486,2011-09-13 09:59:00,2005.63,0.11,36,293.14
16099,551342,2011-04-28 08:34:00,318.3,0.02,36,318.3
16099,561096,2011-07-25 10:28:00,592.1,0.03,36,273.8
16099,572067,2011-10-20 13:13:00,731.9,0.04,36,139.8
