CustomerID,Frequency,Recency,MonetaryValue,AverageOrderValue,TotalQuantity,Customer_Status
17519,6,17,1844.02,307.34,1236,Loyal
17520,1,54,546.81,546.81,365,Inactive
17521,3,30,723.21,241.07,519,Inactive
17522,5,2,1070.71,214.14,1034,Loyal
17523,4,11,652.74,163.18,872,New
17524,1,361,145.0,145.0,90,Inactive
17525,1,360,422.7,422.7,82,Inactive
17526,4,5,1195.9,298.98,310,New
17527,4,54,939.37,234.84,488,Inactive
17528,8,1,3628.5,453.56,2138,VIP
17530,10,1,2385.0,238.5,1526,Loyal
17531,1,190,296.7,296.7,136,Inactive
17534,1,54,223.36,223.36,103,Inactive
17535,1,280,164.4,164.4,136,Inactive
17536,1,177,76.5,76.5,6,Inactive
17537,2,30,897.62,448.81,700,Inactive
17538,1,26,98.42,98.42,134,Inactive
17540,2,25,578.9,289.45,194,Inactive
17542,1,270,170.75,170.75,134,Inactive
17545,3,43,645.96,215.32,341,Inactive
17549,2,24,148.86,74.43,210,Inactive
17550,3,197,267.16,89.05,86,Inactive
17551,1,359,306.84,306.84,150,Inactive
17552,3,71,913.91,304.64,709,Inactive
17553,1,130,1487.6,1487.6,1048,Inactive
17554,5,1,1952.45,390.49,1763,Loyal
17555,2,20,483.26,241.63,349,Inactive
17556,1,206,157.9,157.9,101,Inactive
17557,3,14,541.46,180.49,306,New
17560,4,95,854.95,213.74,635,Inactive
17561,1,19,167.62,167.62,146,Inactive
17562,7,14,1122.38,160.34,817,Loyal
17564,3,24,454.01,151.34,146,Inactive
17566,2,8,901.21,450.6,518,New
17567,8,7,4331.48,541.43,2632,VIP
17569,1,332,344.14,344.14,159,Inactive
17571,4,50,1498.51,374.63,905,Inactive
17572,4,71,226.75,56.69,95,Inactive
17573,3,29,380.6,126.87,308,Inactive
17574,1,243,185.65,185.65,77,Inactive
17576,19,8,3622.68,190.67,1994,Loyal
17578,1,218,143.46,143.46,138,Inactive
17579,3,5,448.9,149.63,258,New
17580,3,253,215.72,71.91,88,Inactive
17581,24,1,10850.04,452.08,5926,VIP
17582,1,236,175.27,175.27,123,Inactive
17584,2,7,1242.3,621.15,458,New
17585,4,109,1133.07,283.27,1671,Inactive
17588,3,100,1240.2,413.4,676,Inactive
17589,4,60,2404.17,601.04,1631,Inactive
17590,3,2,1479.22,493.07,828,New
17591,7,73,2225.97,318.0,1009,Risk
17593,5,4,3927.34,785.47,3101,VIP
17594,2,85,993.18,496.59,550,Inactive
17595,2,12,388.79,194.4,229,New
17596,7,23,2827.93,403.99,4400,Risk
17597,1,214,2044.37,2044.37,1176,Inactive
17600,1,18,161.67,161.67,144,New
17601,1,239,116.01,116.01,103,Inactive
17602,6,2,5102.97,850.5,4151,VIP
17603,1,78,394.72,394.72,74,Inactive
17604,2,217,309.36,154.68,169,Inactive
17608,2,33,193.42,96.71,232,Inactive
17609,5,41,1112.22,222.44,723,Risk
17611,15,7,3984.22,265.61,2560,Loyal
17612,6,53,2048.45,341.41,1808,Risk
17613,14,23,4559.15,325.65,2496,Risk
17614,1,57,390.07,390.07,238,Inactive
17615,3,130,329.6,109.87,140,Inactive
17616,3,174,571.2,190.4,224,Inactive
17618,3,6,971.58,323.86,331,New
17619,1,312,218.52,218.52,127,Inactive
17620,1,60,81.44,81.44,60,Inactive
17621,3,21,1379.9,459.97,514,Inactive
17623,1,33,527.05,527.05,265,Inactive
17624,2,15,843.48,421.74,554,New
17625,4,18,2047.0,511.75,1198,New
17628,1,81,75.75,75.75,79,Inactive
17629,8,6,1814.12,226.76,1629,Loyal
17630,2,170,503.6,251.8,158,Inactive
17631,3,2,528.33,176.11,334,New
17633,4,31,1324.84,331.21,644,Inactive
17634,9,36,2361.97,262.44,840,Risk
17636,1,19,285.56,285.56,182,Inactive
17637,2,31,547.06,273.53,280,Inactive
17639,1,276,108.5,108.5,49,Inactive
17640,1,87,621.66,621.66,250,Inactive
17642,2,120,712.29,356.14,474,Inactive
17643,1,373,101.55,101.55,71,Inactive
17644,11,1,2895.64,263.24,1793,Loyal
17646,3,219,1008.39,336.13,323,Inactive
17647,1,65,133.06,133.06,30,Inactive
17648,4,61,1797.5,449.38,487,Inactive
17649,1,138,868.49,868.49,399,Inactive
17650,1,21,166.08,166.08,150,Inactive
17651,10,12,3945.0,394.5,3112,Loyal
17652,12,25,4867.72,405.64,2509,Risk
17653,4,37,1207.56,301.89,1409,Inactive
17654,1,277,117.55,117.55,41,Inactive
17655,7,11,2638.94,376.99,1116,Loyal
17656,5,73,1674.69,334.94,1399,Risk
17658,2,26,595.42,297.71,616,Inactive
17659,12,17,2999.46,249.96,1525,Loyal
17660,1,141,196.0,196.0,130,Inactive
17663,7,26,1802.91,257.56,797,Risk
17664,2,19,604.64,302.32,604,Inactive
17666,2,4,728.16,364.08,596,New
17667,5,66,2055.51,411.1,1033,Risk
17668,2,1,347.75,173.88,93,New
17669,7,43,3406.72,486.67,1916,Risk
17670,1,228,205.7,205.7,110,Inactive
17671,4,16,1572.71,393.18,772,New
17672,2,50,3178.17,1589.08,1690,Inactive
17673,6,2,1629.12,271.52,1487,Loyal
17674,2,74,551.04,275.52,672,Inactive
17675,31,1,20374.28,657.23,8360,VIP
17676,6,4,1387.68,231.28,932,Loyal
17677,30,2,16363.23,545.44,9775,VIP
17678,1,264,298.11,298.11,207,Inactive
17679,2,53,1992.11,996.06,729,Inactive
17680,1,24,184.4,184.4,96,Inactive
17682,6,10,2474.33,412.39,1367,Loyal
17684,1,44,239.41,239.41,145,Inactive
17685,7,17,3191.53,455.93,1956,VIP
17686,7,7,5739.46,819.92,2478,VIP
17690,15,30,4757.95,317.2,1773,Risk
17691,2,358,290.4,145.2,134,Inactive
17692,4,127,740.94,185.24,672,Inactive
17693,1,137,200.47,200.47,231,Inactive
17694,1,142,283.12,283.12,184,Inactive
17695,2,132,765.34,382.67,779,Inactive
17696,8,38,2285.71,285.71,1756,Risk
17697,1,236,338.95,338.95,93,Inactive
17698,1,261,154.95,154.95,93,Inactive
17700,4,17,2534.64,633.66,1266,New
17701,1,253,417.95,417.95,109,Inactive
17702,4,30,1824.37,456.09,1353,Inactive
17703,3,35,798.74,266.25,590,Inactive
17704,2,169,885.19,442.6,343,Inactive
17705,9,3,1823.52,202.61,963,Loyal
17706,17,4,10504.49,617.91,3899,VIP
17707,2,185,152.4,76.2,144,Inactive
17708,2,188,267.08,133.54,91,Inactive
17709,1,170,137.45,137.45,17,Inactive
17711,2,11,385.1,192.55,246,New
17712,1,45,522.91,522.91,215,Inactive
17714,1,321,153.0,153.0,92,Inactive
17715,1,201,326.4,326.4,384,Inactive
17716,11,23,5655.99,514.18,3072,Risk
17718,1,232,139.35,139.35,83,Inactive
17719,15,38,5396.04,359.74,2466,Risk
17720,4,26,1195.94,298.98,576,Inactive
17722,4,96,2424.04,606.01,1595,Inactive
17723,6,127,3276.4,546.07,792,Risk
17724,3,71,1033.0,344.33,300,Inactive
17725,11,16,3439.08,312.64,2162,Loyal
17727,1,15,1060.25,1060.25,645,New
17728,2,4,2530.98,1265.49,1340,New
17730,13,3,5298.48,407.58,3576,Loyal
17731,4,79,1240.11,310.03,493,Inactive
17732,1,373,303.97,303.97,93,Inactive
17733,2,39,692.19,346.1,463,Inactive
17734,3,54,700.63,233.54,422,Inactive
17735,19,2,13110.02,690.0,8439,VIP
17736,2,9,337.49,168.74,237,New
17737,2,9,168.24,84.12,108,New
17738,4,19,1879.05,469.76,1029,Inactive
17739,7,12,2791.35,398.76,861,Loyal
17742,2,113,355.11,177.56,89,Inactive
17744,6,4,2322.4,387.07,3412,Loyal
17746,1,240,110.25,110.25,29,Inactive
17747,1,113,71.4,71.4,12,Inactive
17749,2,178,674.52,337.26,320,Inactive
17750,9,5,1797.57,199.73,3957,Loyal
17752,1,359,80.64,80.64,192,Inactive
17754,5,1,1772.26,354.45,1869,Loyal
17757,30,1,5605.29,186.84,3320,Loyal
17758,8,19,3456.7,432.09,2091,Risk
17759,3,17,834.99,278.33,708,New
17760,2,22,287.59,143.79,239,Inactive
17761,1,33,712.78,712.78,398,Inactive
17763,1,263,15.0,15.0,12,Inactive
17764,2,51,818.82,409.41,395,Inactive
17765,3,159,371.88,123.96,144,Inactive
17767,1,15,271.2,271.2,128,New
17768,3,8,2273.18,757.73,1186,New
17769,10,13,3997.98,399.8,1862,Loyal
17770,5,199,1143.27,228.65,365,Risk
17771,2,57,245.81,122.9,287,Inactive
17772,2,11,182.77,91.38,58,New
17774,4,97,1225.41,306.35,512,Inactive
17775,1,255,56.4,56.4,72,Inactive
17777,3,25,665.86,221.95,507,Inactive
17779,3,21,658.57,219.52,397,Inactive
17781,2,159,188.02,94.01,34,Inactive
17783,2,72,283.47,141.74,354,Inactive
17785,1,53,131.94,131.94,67,Inactive
17786,2,85,278.74,139.37,200,Inactive
17787,4,153,1865.19,466.3,910,Inactive
17788,2,74,1117.9,558.95,211,Inactive
17789,1,281,225.9,225.9,74,Inactive
17790,14,27,1965.55,140.4,836,Risk
17791,1,30,106.1,106.1,46,Inactive
17793,1,25,323.04,323.04,232,Inactive
17795,2,180,350.39,175.2,341,Inactive
17796,4,40,697.9,174.48,178,Inactive
17797,3,22,780.43,260.14,498,Inactive
17799,10,22,3055.93,305.59,1758,Risk
17800,9,37,1199.01,133.22,736,Risk
17802,3,82,1285.04,428.35,752,Inactive
17805,1,74,512.31,512.31,478,Inactive
17806,1,11,546.04,546.04,727,New
17809,12,16,5411.91,450.99,2057,VIP
17811,39,4,7837.73,200.97,4177,Loyal
17812,4,13,732.16,183.04,350,New
17813,5,14,1770.88,354.18,790,Loyal
17816,4,37,36.56,9.14,30,Inactive
17817,3,4,387.68,129.23,67,New
17819,7,72,3704.87,529.27,1031,Risk
17824,1,51,298.4,298.4,408,Inactive
17827,5,5,1995.46,399.09,1247,Loyal
17828,4,23,1820.09,455.02,667,Inactive
17829,1,299,889.24,889.24,496,Inactive
17830,3,2,398.7,132.9,92,New
17831,1,33,35.4,35.4,12,Inactive
17832,1,50,155.37,155.37,208,Inactive
17835,3,3,350.64,116.88,348,New
17836,1,47,110.21,110.21,88,Inactive
17837,8,42,1593.38,199.17,518,Risk
17838,4,89,2312.7,578.17,1421,Inactive
17839,1,42,338.8,338.8,285,Inactive
17841,123,2,40987.32,333.23,23070,Loyal
17843,1,303,205.48,205.48,113,Inactive
17844,1,107,51.56,51.56,52,Inactive
17846,1,85,2033.1,2033.1,1,Inactive
17848,9,81,901.2,100.13,398,Risk
17849,4,218,605.8,151.45,114,Inactive
17850,34,372,5391.21,158.56,1733,Risk
17852,2,12,114.34,57.17,53,New
17854,2,185,311.26,155.63,84,Inactive
17855,1,373,208.97,208.97,197,Inactive
17856,4,2,1418.03,354.51,842,New
17857,23,4,26879.04,1168.65,19256,VIP
17858,12,6,5155.66,429.64,2706,Loyal
17859,1,305,148.21,148.21,127,Inactive
17860,1,369,252.8,252.8,104,Inactive
17861,8,3,2100.8,262.6,1988,Loyal
17862,1,324,330.9,330.9,100,Inactive
17863,6,59,3160.0,526.67,2638,Risk
17864,3,13,597.5,199.17,810,New
17865,19,31,10424.32,548.65,5745,Risk
17866,1,143,329.65,329.65,174,Inactive
17867,6,30,1197.1,199.52,542,Risk
17869,5,107,428.18,85.64,111,Risk
17870,12,2,1894.35,157.86,1401,Loyal
17871,1,205,155.9,155.9,182,Inactive
17873,5,80,1859.16,371.83,1047,Risk
17874,6,185,683.46,113.91,221,Risk
17877,1,170,237.61,237.61,98,Inactive
17878,1,44,379.45,379.45,401,Inactive
17879,1,174,178.52,178.52,45,Inactive
17880,1,365,458.92,458.92,314,Inactive
17881,1,304,133.35,133.35,32,Inactive
17883,4,3,671.77,167.94,379,New
17884,4,4,717.45,179.36,854,New
17885,1,12,190.19,190.19,167,New
17886,3,32,899.61,299.87,481,Inactive
17887,1,129,111.35,111.35,30,Inactive
17888,6,38,525.78,87.63,431,Risk
17889,2,212,203.87,101.94,79,Inactive
17890,2,323,602.09,301.04,416,Inactive
17891,1,162,203.86,203.86,393,Inactive
17892,3,56,244.1,81.37,109,Inactive
17893,1,225,112.25,112.25,161,Inactive
17894,8,72,1119.81,139.98,405,Risk
17895,1,44,98.0,98.0,130,Inactive
17896,1,23,256.32,256.32,288,Inactive
17897,3,173,566.6,188.87,229,Inactive
17898,2,85,152.06,76.03,190,Inactive
17899,1,159,155.8,155.8,171,Inactive
17900,1,190,79.8,79.8,49,Inactive
17901,1,29,110.38,110.38,24,Inactive
17904,1,21,191.67,191.67,63,Inactive
17905,4,71,800.24,200.06,407,Inactive
17906,1,247,72.9,72.9,26,Inactive
17908,1,374,243.28,243.28,173,Inactive
17911,1,9,366.23,366.23,223,New
17912,5,310,311.01,62.2,185,Risk
17913,2,59,411.6,205.8,289,Inactive
17914,1,4,336.43,336.43,473,New
17917,3,45,341.28,113.76,187,Inactive
17919,1,88,1304.04,1304.04,756,Inactive
17920,17,4,4204.1,247.3,2516,Loyal
17921,4,64,826.52,206.63,430,Inactive
17923,1,282,207.5,207.5,50,Inactive
17924,7,12,2962.5,423.21,1160,Loyal
17925,1,373,244.08,244.08,72,Inactive
17926,2,133,397.29,198.64,306,Inactive
17928,2,45,212.54,106.27,140,Inactive
17929,4,11,843.0,210.75,108,New
17930,5,36,1740.48,348.1,1594,Risk
17931,2,134,408.36,204.18,249,Inactive
17932,3,29,1331.57,443.86,789,Inactive
17934,2,52,704.25,352.12,478,Inactive
17935,2,138,145.79,72.9,82,Inactive
17936,1,5,389.84,389.84,262,New
17937,7,9,4301.22,614.46,1754,VIP
17939,1,160,99.14,99.14,40,Inactive
17940,10,49,4106.44,410.64,9755,Risk
17941,1,131,304.56,304.56,252,Inactive
17942,1,8,77.5,77.5,38,New
17946,2,233,149.58,74.79,75,Inactive
17947,1,37,176.68,176.68,168,Inactive
17948,1,147,358.56,358.56,144,Inactive
17949,41,1,54530.94,1330.02,28244,VIP
17950,3,72,482.2,160.73,366,Inactive
17951,3,40,1008.54,336.18,616,Inactive
17954,12,5,2332.72,194.39,2234,Loyal
17955,4,199,557.3,139.32,273,Inactive
17956,1,249,12.75,12.75,1,Inactive
17957,1,66,111.68,111.68,287,Inactive
17958,1,117,508.46,508.46,84,Inactive
17960,1,171,73.78,73.78,41,Inactive
17961,39,21,1296.44,33.24,560,Risk
17962,1,142,102.83,102.83,128,Inactive
17964,2,32,471.7,235.85,301,Inactive
17965,14,38,2622.57,187.33,1556,Risk
17966,5,38,1098.43,219.69,2571,Risk
17967,1,372,123.07,123.07,80,Inactive
17968,1,374,277.35,277.35,160,Inactive
17969,2,166,228.2,114.1,152,Inactive
17970,1,211,582.59,582.59,525,Inactive
17972,1,242,136.04,136.04,37,Inactive
17973,1,52,337.04,337.04,176,Inactive
17974,3,25,740.79,246.93,519,Inactive
17975,13,15,4488.81,345.29,1568,Loyal
17976,1,372,353.19,353.19,106,Inactive
17977,1,29,288.14,288.14,342,Inactive
17978,1,365,300.92,300.92,499,Inactive
17979,4,36,757.71,189.43,397,Inactive
17980,3,166,811.45,270.48,682,Inactive
17984,1,145,152.68,152.68,98,Inactive
17985,1,22,634.95,634.95,183,Inactive
17986,1,56,20.8,20.8,10,Inactive
17987,1,185,198.57,198.57,261,Inactive
17988,7,12,201.12,28.73,43,Loyal
17990,3,237,630.84,210.28,414,Inactive
17991,2,225,93.35,46.68,25,Inactive
17994,4,122,678.49,169.62,497,Inactive
17995,1,282,76.1,76.1,133,Inactive
17997,8,74,1970.67,246.33,2298,Risk
17999,2,37,382.06,191.03,221,Inactive
18001,2,12,417.23,208.62,363,New
18004,1,362,169.47,169.47,78,Inactive
18005,2,4,249.72,124.86,93,New
18006,1,23,444.68,444.68,220,Inactive
18008,9,70,2116.19,235.13,1581,Risk
18009,1,235,257.34,257.34,126,Inactive
18010,1,257,174.8,174.8,60,Inactive
18011,1,373,102.79,102.79,71,Inactive
18013,2,155,187.29,93.65,285,Inactive
18014,1,28,166.42,166.42,68,Inactive
18015,1,4,120.03,120.03,157,New
18016,5,32,1483.56,296.71,1029,Risk
18017,3,81,523.0,174.33,300,Inactive
18018,2,108,122.14,61.07,55,Inactive
18019,1,52,38.45,38.45,7,Inactive
18022,1,36,668.11,668.11,736,Inactive
18024,2,153,389.78,194.89,184,Inactive
18027,1,99,115.31,115.31,78,Inactive
18030,2,4,230.65,115.32,67,New
18032,1,334,73.5,73.5,42,Inactive
18033,1,65,97.97,97.97,253,Inactive
18034,2,22,422.88,211.44,561,Inactive
18035,3,36,730.4,243.47,611,Inactive
18036,3,32,405.62,135.21,234,Inactive
18037,6,154,70.02,11.67,20,Risk
18040,2,19,357.2,178.6,148,Inactive
18041,21,12,4183.39,199.21,3819,Loyal
18042,1,54,165.05,165.05,33,Inactive
18043,3,25,559.51,186.5,282,Inactive
18044,10,4,2088.6,208.86,1033,Loyal
18045,1,45,189.4,189.4,142,Inactive
18048,2,203,172.29,86.15,127,Inactive
18050,1,359,74.4,74.4,40,Inactive
18053,1,71,300.02,300.02,302,Inactive
18055,10,7,6784.19,678.42,2455,VIP
18056,1,288,363.65,363.65,211,Inactive
18058,1,10,170.16,170.16,88,New
18059,3,23,306.46,102.15,258,Inactive
18061,10,22,2119.41,211.94,955,Risk
18062,3,173,720.52,240.17,396,Inactive
18064,2,133,814.0,407.0,384,Inactive
18065,14,6,2392.83,170.92,1027,Loyal
18066,1,75,318.0,318.0,108,Inactive
18067,1,40,396.33,396.33,189,Inactive
18068,1,289,101.7,101.7,6,Inactive
18069,5,26,2036.67,407.33,1311,Risk
18071,2,258,453.0,226.5,260,Inactive
18073,12,114,3877.52,323.13,3108,Risk
18074,1,374,489.6,489.6,190,Inactive
18075,10,23,2611.75,261.18,1464,Risk
18077,11,8,2633.01,239.36,1878,Loyal
18078,2,217,336.13,168.06,145,Inactive
18079,4,45,3651.97,912.99,7432,Inactive
18080,2,19,1231.5,615.75,642,Inactive
18081,3,36,343.45,114.48,195,Inactive
18082,1,26,703.37,703.37,621,Inactive
18084,1,16,90.48,90.48,312,New
18085,2,330,689.95,344.98,265,Inactive
18086,1,274,101.34,101.34,106,Inactive
18087,2,98,4055.72,2027.86,3907,Inactive
18088,1,61,167.67,167.67,109,Inactive
18092,11,2,9068.26,824.39,4252,VIP
18093,4,93,2106.52,526.63,1392,Inactive
18094,7,82,3017.3,431.04,2518,Risk
18095,2,313,580.05,290.02,419,Inactive
18096,3,12,911.15,303.72,825,New
18097,6,8,2697.8,449.63,1686,VIP
18099,1,127,168.31,168.31,149,Inactive
18101,2,11,223.65,111.82,88,New
18102,60,1,259657.3,4327.62,64124,VIP
18104,1,37,754.64,754.64,362,Inactive
18105,1,38,113.48,113.48,46,Inactive
18106,1,330,430.7,430.7,128,Inactive
18108,1,254,271.0,271.0,84,Inactive
18109,26,2,8052.97,309.73,4237,Loyal
18110,1,20,236.3,236.3,86,Inactive
18112,2,12,352.69,176.34,255,New
18113,1,369,76.32,76.32,72,Inactive
18114,1,290,220.1,220.1,55,Inactive
18116,8,68,1418.03,177.25,848,Risk
18117,1,26,320.72,320.72,618,Inactive
18118,26,11,5653.82,217.45,2882,Loyal
18119,1,368,181.12,181.12,125,Inactive
18120,1,214,111.15,111.15,31,Inactive
18121,2,149,673.1,336.55,450,Inactive
18122,6,8,1826.21,304.37,1234,Loyal
18123,2,24,589.44,294.72,594,Inactive
18125,4,30,1142.99,285.75,804,Inactive
18126,1,61,206.83,206.83,144,Inactive
18127,3,19,348.73,116.24,188,Inactive
18129,1,243,112.55,112.55,48,Inactive
18130,3,15,1059.39,353.13,824,New
18133,1,212,931.5,931.5,1350,Inactive
18135,5,29,681.91,136.38,349,Risk
18136,3,63,784.33,261.44,379,Inactive
18138,1,295,152.65,152.65,38,Inactive
18139,6,18,8438.34,1406.39,5557,VIP
18142,2,157,1019.52,509.76,1276,Inactive
18143,2,117,1000.16,500.08,570,Inactive
18144,12,8,2888.75,240.73,1343,Loyal
18145,4,13,2861.55,715.39,2625,New
18146,2,141,160.35,80.18,153,Inactive
18147,2,46,179.34,89.67,203,Inactive
18149,3,51,612.08,204.03,310,Inactive
18150,3,32,566.58,188.86,332,Inactive
18151,2,135,653.35,326.68,355,Inactive
18154,2,3,399.19,199.59,255,New
18155,3,75,371.62,123.87,266,Inactive
18156,2,13,734.94,367.47,301,New
18158,2,9,453.4,226.7,354,New
18159,1,301,530.15,530.15,139,Inactive
18160,2,57,638.06,319.03,294,Inactive
18161,5,15,1618.69,323.74,812,Loyal
18164,1,37,399.65,399.65,184,Inactive
18165,1,177,302.46,302.46,254,Inactive
18167,3,23,1384.86,461.62,382,Inactive
18168,6,176,1169.94,194.99,594,Risk
18169,1,61,202.65,202.65,61,Inactive
18170,3,33,980.31,326.77,409,Inactive
18171,5,59,1231.31,246.26,481,Risk
18172,20,15,7561.68,378.08,3184,Loyal
18173,4,87,2106.84,526.71,1220,Inactive
18174,1,7,104.0,104.0,50,New
18176,1,358,476.35,476.35,283,Inactive
18177,6,31,1341.42,223.57,710,Risk
18178,4,129,1590.81,397.7,983,Inactive
18179,6,9,1793.17,298.86,1360,Loyal
18180,6,5,1843.75,307.29,1721,Loyal
18181,1,24,382.8,382.8,146,Inactive
18183,2,227,632.07,316.04,371,Inactive
18184,1,15,49.8,49.8,60,New
18185,1,249,304.25,304.25,183,Inactive
18188,3,15,2001.04,667.01,1168,New
18189,2,78,1090.24,545.12,566,Inactive
18190,2,192,284.46,142.23,140,Inactive
18191,1,262,207.8,207.8,140,Inactive
18192,1,72,957.97,957.97,339,Inactive
18193,1,165,243.76,243.76,124,Inactive
18194,1,82,973.84,973.84,632,Inactive
18196,2,95,689.13,344.56,433,Inactive
18198,17,4,5425.56,319.15,4074,Loyal
18200,1,106,163.8,163.8,111,Inactive
18202,3,200,1396.99,465.66,581,Inactive
18203,1,157,160.42,160.42,43,Inactive
18204,3,71,1993.7,664.57,1200,Inactive
18205,2,36,517.36,258.68,192,Inactive
18209,1,29,139.1,139.1,58,Inactive
18210,6,2,2621.38,436.9,1398,VIP
18211,5,26,600.07,120.01,359,Risk
18212,1,326,248.42,248.42,101,Inactive
18213,1,237,232.48,232.48,232,Inactive
18215,1,89,299.34,299.34,118,Inactive
18216,1,31,481.75,481.75,200,Inactive
18217,2,29,621.75,310.88,491,Inactive
18218,2,211,662.08,331.04,584,Inactive
18219,10,3,2069.77,206.98,885,Loyal
18220,1,227,305.28,305.28,288,Inactive
18221,5,22,1041.61,208.32,791,Risk
18222,1,93,443.0,443.0,335,Inactive
18223,14,5,6484.54,463.18,2948,VIP
18224,1,264,158.95,158.95,69,Inactive
18225,12,3,5509.12,459.09,3244,VIP
18226,11,44,5228.05,475.28,3466,Risk
18227,1,218,93.75,93.75,21,Inactive
18228,2,57,779.9,389.95,238,Inactive
18229,20,12,7276.9,363.84,2488,Loyal
18230,7,9,2810.2,401.46,1316,Loyal
18231,5,192,2083.27,416.65,821,Risk
18232,4,82,592.97,148.24,302,Inactive
18233,1,326,440.0,440.0,4,Inactive
18235,3,72,1796.48,598.83,1578,Inactive
18236,6,30,882.24,147.04,403,Risk
18237,5,3,987.1,197.42,622,Loyal
18239,5,219,1561.61,312.32,795,Risk
18240,1,46,422.58,422.58,126,Inactive
18241,17,10,2073.09,121.95,1051,Loyal
18242,4,72,2232.49,558.12,1017,Inactive
18245,7,7,2567.06,366.72,1788,Loyal
18246,2,24,596.1,298.05,166,Inactive
18248,2,123,804.02,402.01,511,Inactive
18249,1,17,95.34,95.34,128,New
18250,1,310,349.27,349.27,199,Inactive
18251,1,87,4314.72,4314.72,7824,Inactive
18252,2,51,526.67,263.33,239,Inactive
18255,1,89,103.3,103.3,74,Inactive
18257,7,39,2302.23,328.89,1029,Risk
18259,3,25,2338.6,779.53,714,Inactive
18260,6,173,2643.2,440.53,1478,Risk
18261,2,43,324.24,162.12,146,Inactive
18262,1,140,149.48,149.48,182,Inactive
18263,3,26,1213.16,404.39,1468,Inactive
18265,2,72,801.51,400.76,311,Inactive
18268,1,134,25.5,25.5,2,Inactive
18269,1,366,168.6,168.6,76,Inactive
18270,2,38,283.15,141.58,101,Inactive
18272,6,3,3078.58,513.1,2050,VIP
18273,3,2,204.0,68.0,80,New
18276,1,44,335.86,335.86,186,Inactive
18277,1,58,110.38,110.38,68,Inactive
18278,1,74,173.9,173.9,66,Inactive
18280,1,278,180.6,180.6,45,Inactive
18281,1,181,80.82,80.82,54,Inactive
18282,2,8,178.05,89.02,103,New
18283,16,4,2094.88,130.93,1397,Loyal
18287,3,43,1837.28,612.43,1586,Inactive
