StockCode,Description,CompletedRevenue,TotalQuantitySold,TotalInvoices,TotalCustomers,AverageInvoiceValue
84976,RECTANGULAR SHAPED MIRROR,420.68,502,29,27,14.51
21711,FOLDING UMBRELLA WHITE/RED POLKADOT,420.1,86,23,22,18.27
22051,BLUE SCANDINAVIAN PAISLEY WRAP,420.0,1000,39,36,10.77
21802,CHRISTMAS TREE HEART DECORATION,420.0,1000,46,45,9.13
20761,BLUE PAISLEY SKETCHBOOK,419.92,110,52,46,8.08
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,419.55,1407,51,40,8.23
23336,EGG FRYING PAN PINK ,418.05,200,63,46,6.64
21739,COSY SLIPPER SHOES SMALL GREEN,417.44,143,48,38,8.7
84821,DANISH ROSE DELUXE COASTER,417.35,947,40,35,10.43
82616B,FRAPPUCINO SCARF KNITTING KIT,416.78,308,47,35,8.87
21662,VINTAGE GLASS COFFEE CADDY,416.3,74,16,14,26.02
90209C,PINK ENAMEL+GLASS HAIR COMB,413.7,231,12,8,34.48
84086C,PINK/PURPLE RETRO RADIO,413.0,140,19,13,21.74
23459,DOLLY CABINET 2 DRAWERS ,412.5,33,19,19,21.71
21063,PARTY INVITES JAZZ HEARTS,412.11,483,81,64,5.09
20839,FRENCH PAISLEY CUSHION COVER ,411.84,452,49,44,8.4
21629,SQUARE FLOOR CUSHION VINTAGE RED,411.35,53,25,13,16.45
21426,WOODLAND STORAGE BOX SMALL,411.3,213,17,15,24.19
22390,PAPERWEIGHT CHILDHOOD MEMORIES,410.72,261,30,24,13.69
20658,RED RETROSPOT LUGGAGE TAG,410.0,328,59,44,6.95
21817,GLITTER CHRISTMAS TREE,408.86,908,54,48,7.57
90200D,PINK SWEETHEART BRACELET,408.75,99,24,21,17.03
22513,DOORSTOP FOOTBALL DESIGN,408.73,135,51,37,8.01
21219,SET/4 BADGES BALLOON GIRL,408.59,323,42,35,9.73
22247,BUNNY DECORATION MAGIC GARDEN,408.09,485,56,54,7.29
22268,EASTER DECORATION SITTING BUNNY,407.98,502,53,43,7.7
23422,PANTRY HOOK BALLOON WHISK ,407.68,196,31,29,13.15
84916,HAND TOWEL PALE BLUE W FLOWERS,407.4,212,18,17,22.63
46775D,SUNSET COLOUR CHUNKY KNITTED THROW,406.8,24,13,12,31.29
23415,HOME SWEET HOME HOOK,405.6,326,45,42,9.01
85136A,YELLOW SHARK HELICOPTER,405.45,51,37,35,10.96
21202,DOLLY HONEYCOMB GARLAND,404.85,449,20,20,20.24
22510,GINGHAM BABUSHKA DOORSTOP,404.62,210,41,34,9.87
21576,LETS GO SHOPPING COTTON TOTE BAG,403.67,177,46,40,8.78
22785,SQUARECUSHION COVER PINK UNION FLAG,401.8,60,24,23,16.74
84917,WHITE HAND TOWEL WITH BUTTERFLY,400.5,170,14,13,28.61
21374,MIRRORED WALL ART SKULLS,400.0,294,40,37,10.0
35241,ENAMEL BLUE RIM BISCUIT BIN,399.1,86,29,27,13.76
84974,S/2 ZINC HEART DESIGN PLANTERS,398.0,40,28,26,14.21
22422,TOOTHPASTE TUBE PEN,397.25,971,73,53,5.44
85127,SMALL SQUARE CUT GLASS CANDLESTICK,396.0,80,19,17,20.84
22638,SET OF 4 NAPKIN CHARMS CROWNS ,394.42,255,38,37,10.38
84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,394.16,296,19,18,20.75
21710,FOLDING UMBRELLA PINKWHITE POLKADOT,392.61,80,30,29,13.09
21828,EIGHT PIECE SNAKE  SET,392.5,314,68,53,5.77
84849B,FAIRY SOAP SOAP HOLDER,392.08,232,57,41,6.88
22545,MINI JIGSAW BUNNIES,390.69,1088,46,40,8.49
84826,ASSTD DESIGN 3D PAPER STICKERS,389.38,1162,30,28,12.98
20840,FRENCH FLORAL CUSHION COVER ,389.08,452,42,34,9.26
84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,388.69,481,54,51,7.2
84360,TABLE LAMP WHITE SHADE WOOD BASE,388.3,74,17,9,22.84
23537,WALL ART I LOVE LONDON ,387.3,86,19,18,20.38
23103,BELL HEART DECORATION,387.0,252,9,9,43.0
22389,PAPERWEIGHT SAVE THE PLANET,386.91,229,35,35,11.05
21741,COSY SLIPPER SHOES LARGE GREEN,386.45,131,28,27,13.8
84912A,PINK ROSE WASHBAG,386.25,103,38,25,10.16
20803,SMALL PINK GLASS SUNDAE DISH,386.25,917,31,26,12.46
82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,385.52,277,52,40,7.41
85088,CANDY SPOT HAND BAG,385.27,188,20,18,19.26
47421,ASSORTED COLOUR LIZARD SUCTION HOOK,385.02,975,54,16,7.13
21415,CLAM SHELL SMALL ,384.13,206,30,25,12.8
22337,ANGEL DECORATION PAINTED ZINC ,383.95,635,26,24,14.77
18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,383.76,5856,17,15,22.57
22048,BIRTHDAY BANQUET GIFT WRAP,383.0,950,31,31,12.35
47585A,PINK FAIRY CAKE CUSHION COVER,382.5,102,27,23,14.17
20762,GREEN FERN SKETCHBOOK ,382.46,101,51,42,7.5
22785,SQUARECUSHION COVER PINK UNION JACK,382.14,150,29,27,13.18
22517,CHILDS GARDEN RAKE PINK,381.6,186,54,48,7.07
85180B,PINK HEARTS LIGHT CHAIN ,381.0,196,21,19,18.14
23457,LARGE PARLOUR PICTURE FRAME,380.7,78,27,25,14.1
21358,TOAST ITS - HAPPY BIRTHDAY,380.0,304,57,52,6.67
16045,POPART WOODEN PENCILS ASST,380.0,8900,68,61,5.59
21015,DARK BIRD HOUSE TREE DECORATION,377.91,1251,66,59,5.73
22287,"DECORATION , WOBBLY CHICKEN, METAL ",377.85,229,28,27,13.49
22250,DECORATION  BUTTERFLY  MAGIC GARDEN,377.49,449,57,57,6.62
84687,BEACH HUT SHELF W 3 DRAWERS,376.5,70,20,16,18.82
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,376.5,1746,65,46,5.79
22286,DECORATION WOBBLY RABBIT METAL ,375.57,753,45,35,8.35
20765,CHRYSANTHEMUM SKETCHBOOK ,374.84,96,51,45,7.35
85135B,BLUE DRAGONFLY HELICOPTER,373.65,47,34,28,10.99
20716,PARTY FOOD SHOPPER BAG,373.5,314,34,31,10.99
16011,ANIMAL STICKERS,372.33,1773,46,38,8.09
21318,GLASS CHALICE BLUE SMALL ,372.3,680,40,38,9.31
21373,MIRRORED WALL ART SNOWFLAKES,371.25,495,44,40,8.44
21581,SKULLS  DESIGN  COTTON TOTE BAG,371.25,165,40,33,9.28
23039,T-LIGHT HOLDER SILVER HEART HANDLE,370.8,192,22,22,16.85
21808,"CHRISTMAS GARLAND STARS,TREES",370.0,100,21,21,17.62
21562,HAWAIIAN GRASS SKIRT ,368.35,319,25,20,14.73
22344,PARTY PIZZA DISH PINK POLKADOT,368.27,1025,45,33,8.18
72799F,IVORY PILLAR CANDLE GOLD FLOCK,368.0,128,21,19,17.52
21641,ASSORTED TUTTI FRUTTI KEYRING BALL,367.98,1102,23,19,16.0
84600,NEW BAROQUE JEWELLERY BOX ,367.6,48,20,16,18.38
21635,MADRAS NOTEBOOK LARGE ,367.5,270,15,15,24.5
20681,PINK POLKADOT CHILDRENS UMBRELLA,367.25,113,32,28,11.48
21194,PINK  HONEYCOMB PAPER FAN,366.7,437,41,37,8.94
17012D,ORIGAMI ROSE INCENSE/CANDLE SET ,366.35,387,44,35,8.33
47574A,ENGLISH ROSE SCENTED HANGING FLOWER,366.25,423,50,36,7.32
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,366.23,252,29,26,12.63
22201,FRYING PAN BLUE POLKADOT,366.0,108,40,29,9.15
21846,PINK DIAMANTE PEN IN GIFT BOX,365.62,72,24,12,15.23
72598,SET/12 TAPER CANDLES,364.95,459,41,38,8.9
35637A,IVORY STRING CURTAIN WITH POLE ,363.7,166,24,23,15.15
35809A,ENAMEL PINK TEA CONTAINER,362.34,383,39,37,9.29
20866,BLUE ROSE FABRIC MIRROR,361.39,289,36,33,10.04
16008,SMALL FOLDING SCISSOR(POINTED EDGE),360.71,2892,70,54,5.15
21365,MIRRORED WALL ART STARS,360.0,348,42,35,8.57
84632,DECORATIVE HANGING SHELVING UNIT,359.7,6,5,5,71.94
22532,MAGIC DRAWING SLATE LEAP FROG ,359.64,1062,65,53,5.53
23429,RED RETRO KITCHEN WALL CLOCK,358.6,44,20,19,17.93
21285,RETROSPOT CANDLE  MEDIUM,357.62,350,33,26,10.84
22308,TEA COSY BLUE STRIPE,356.89,145,36,27,9.91
22230,JIGSAW TREE WITH WATERING CAN,356.46,926,63,50,5.66
21348,PINK SPOTS CHOCOLATE NESTING BOXES ,355.65,139,5,5,71.13
23128,DOLLCRAFT BOY JEAN-PAUL ,354.1,78,11,11,32.19
85169C,EAU DE NIL LOVE BIRD CANDLE,353.72,336,21,14,16.84
23044,PAPER LANTERN 9 POINT HOLLY STAR S,352.75,85,19,19,18.57
22260,FELT EGG COSY BLUE RABBIT ,351.62,410,47,37,7.48
23337,EGG FRYING PAN MINT ,351.52,169,60,49,5.86
21061,PARTY INVITES FOOTBALL,350.2,412,52,49,6.73
22516,CHILDS GARDEN RAKE BLUE,350.1,171,41,35,8.54
85163A,WHITE BAROQUE WALL CLOCK ,349.95,45,18,15,19.44
22405,MONEY BOX POCKET MONEY DESIGN,349.94,346,53,45,6.6
85232A,SET/3 POLKADOT STACKING TINS,349.5,74,25,22,13.98
20998,ROSE DU SUD OVEN GLOVE,348.25,119,28,27,12.44
23057,GEMSTONE CHANDELIER T-LIGHT HOLDER,347.7,78,7,7,49.67
21579,LOLITA  DESIGN  COTTON TOTE BAG,346.5,154,32,30,10.83
21664,RIDGED GLASS STORAGE JAR CREAM LID,346.47,97,17,15,20.38
23576,SNACK TRAY RED VINTAGE DOILY,346.35,185,29,28,11.94
23150,IVORY SWEETHEART SOAP DISH,346.11,139,40,33,8.65
21421,PORCELAIN ROSE LARGE ,345.14,298,13,11,26.55
21689,SILVER VANILLA  FLOWER CANDLE POT,345.0,92,23,22,15.0
17012C,ORIGAMI LAVENDER INCENSE/CANDL SET ,344.35,363,43,37,8.01
22640,SET OF 4 NAPKIN CHARMS 3 KEYS ,344.22,186,41,33,8.4
84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,342.74,94,37,29,9.26
84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,341.7,134,25,21,13.67
21088,SET/6 FRUIT SALAD PAPER CUPS,340.86,1552,73,66,4.67
84766,SILVER ROCOCO CANDLE STICK,340.7,146,14,11,24.34
22813,PACK 3 BOXES BIRD PANETTONE ,340.33,177,14,11,24.31
84569D,PACK 6 HEART/ICE-CREAM PATCHES,338.67,269,34,32,9.96
22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,338.5,266,9,9,37.61
23661,MILK MAIDS MUG ,336.6,204,23,23,14.63
21867,PINK UNION JACK  LUGGAGE TAG,336.27,266,75,56,4.48
22406,MONEY BOX KINGS CHOICE DESIGN,335.64,318,63,48,5.33
90149,SILVER FLOWR PINK SHELL NECKLACE,335.28,52,3,2,111.76
22643,SET OF 4 NAPKIN CHARMS LEAVES   ,334.63,185,30,29,11.15
22229,BUNNY WOODEN PAINTED WITH FLOWER ,334.27,495,62,54,5.39
22265,EASTER DECORATION NATURAL CHICK,334.1,514,48,42,6.96
85163B,BLACK BAROQUE WALL CLOCK ,333.6,44,14,10,23.83
21356,TOAST ITS - FAIRY FLOWER,333.15,280,51,35,6.53
23420,PANTRY HOOK TEA STRAINER ,332.8,160,28,26,11.89
21129,SILVER FISHING GNOME ,332.3,45,20,13,16.62
22322,BIRD DECORATION GREEN POLKADOT,331.5,390,37,30,8.96
23484,HEART TRELLIS TRIPLE T-LIGHT HOLDER,331.42,118,20,20,16.57
84926E,FLOWERS TILE COASTER,329.84,990,37,32,8.91
22529,MAGIC DRAWING SLATE GO TO THE FAIR ,329.76,816,61,52,5.41
84616,SILVER ROCCOCO CHANDELIER,329.45,11,6,6,54.91
17012F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,329.05,365,42,33,7.83
23236,DOILEY BISCUIT TIN,327.6,120,13,13,25.2
23116,VEGETABLE GARDEN CHOPPING BOARD,327.6,72,17,17,19.27
22256,FELT FARM ANIMAL CHICKEN,326.25,261,32,31,10.2
85230B,CINNAMON SCENTED VOTIVE CANDLE,326.24,1264,38,30,8.59
84913B,MINT GREEN ROSE TOWEL,325.5,70,20,19,16.27
85103,SILVER T-LIGHT SETTING,325.3,54,5,5,65.06
23521,WALL ART CAT AND BIRD ,324.98,118,18,18,18.05
84663A,GRASS HOPPER WOODEN WALL CLOCK ,324.04,260,25,21,12.96
23521,CAT AND BIRD WALL ART,323.64,270,4,3,80.91
21197,MULTICOLOUR  CONFETTI IN TUBE,322.71,243,13,13,24.82
84658,WHITE STITCHED CUSHION COVER,322.38,46,16,14,20.15
21263,GREEN GOOSE FEATHER TREE 60CM,321.75,165,36,32,8.94
22248,DECORATION  PINK CHICK MAGIC GARDEN,321.39,383,44,43,7.3
23205,CHARLOTTE BAG ALPHABET  DESIGN,320.5,400,22,22,14.57
23421,PANTRY HOOK SPATULA,320.32,154,26,24,12.32
20768,GREEN FERN JOURNAL ,320.26,131,36,31,8.9
21884,CAKES AND BOWS GIFT  TAPE,318.81,1017,44,43,7.25
84951B,SET OF 4 BLACK LOVEBIRD COASTERS,318.44,334,31,24,10.27
21243,PINK POLKADOT PLATE ,318.34,202,18,18,17.69
23523,WALL ART TREASURE AHOY ,317.97,87,22,21,14.45
16259,PIECE OF CAMO STATIONERY SET,317.92,3272,30,27,10.6
21724,PANDA AND BUNNIES STICKER SHEET,316.2,372,57,43,5.55
21723,ALPHABET HEARTS STICKER SHEET,315.35,371,38,29,8.3
23037,CANDLE HOLDER SILVER MADELINE,315.29,193,18,17,17.52
84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,315.06,363,33,26,9.55
84659A,WHITE TRAVEL ALARM CLOCK,314.31,134,22,19,14.29
21775,DECORATIVE FLORE BATHROOM BOTTLE,313.91,283,41,34,7.66
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",313.78,607,72,62,4.36
21284,RETROSPOT CANDLE  SMALL,313.53,385,25,24,12.54
23130,MISELTOE HEART WREATH ,312.8,80,5,5,62.56
22162,HEART GARLAND RUSTIC PADDED,312.7,106,27,21,11.58
22092,BLUE PAISLEY TISSUE BOX,312.34,668,88,75,3.55
21220,SET/4 BADGES DOGS,312.06,239,41,34,7.61
23339,EGG FRYING PAN BLUE ,312.0,150,58,43,5.38
90200E,GREEN SWEETHEART BRACELET,311.0,76,18,15,17.28
21841,BABY MOUSE RED GINGHAM DRESS,310.25,73,20,19,15.51
16219,HOUSE SHAPE PENCIL SHARPENER,309.9,2915,47,41,6.59
21320,GLASS CHALICE GREEN  LARGE ,309.66,186,11,10,28.15
21881,CUTE CATS TAPE,307.75,963,44,37,6.99
23478,WOODLAND LARGE PINK FELT HEART,307.18,278,10,9,30.72
22100,SKULLS SQUARE TISSUE BOX,305.81,729,38,34,8.05
23575,SNACK TRAY PAISLEY PARK,305.4,164,22,22,13.88
22346,PARTY PIZZA DISH GREEN POLKADOT,304.65,861,31,23,9.83
22040,BOTANICAL ROSE GIFT WRAP,304.5,725,28,27,10.88
23131,MISELTOE HEART WREATH WHITE,304.5,78,4,4,76.12
22965,3 TRADITIONAL COOKIE CUTTERS  SET,304.2,162,4,4,76.05
23396,LA JARDIN BOTANIQUE CUSHION COVER,303.75,81,23,23,13.21
21060,PARTY INVITES BALLOON GIRL,302.6,356,53,47,5.71
85213,MINI  ZINC GARDEN DECORATIONS ,301.37,821,24,23,12.56
21761,WOOD AND GLASS MEDICINE CABINET,299.5,10,10,10,29.95
23440,PAINT YOUR OWN EGGS IN CRATE,299.36,164,5,5,59.87
23466,TUSCAN VILLA DOVECOTE BIRD FEEDER,299.25,37,17,17,17.6
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,298.74,161,24,22,12.45
22345,PARTY PIZZA DISH BLUE POLKADOT,298.14,930,39,28,7.64
23127,DOLLCRAFT GIRL NICOLE,297.0,60,11,11,27.0
23695,DOILY THANK YOU CARD,296.7,727,44,41,6.74
85205B,PINK FELT EASTER RABBIT GARLAND,295.8,116,24,22,12.32
21879,HEARTS GIFT TAPE,295.43,1015,56,52,5.28
23126,DOLLCRAFT GIRL AMELIE KIT,294.7,66,8,8,36.84
20934,SET/3 POT PLANT CANDLES,294.3,54,20,20,14.72
35095A,BLUE VICTORIAN FABRIC OVAL BOX,293.82,811,34,29,8.64
22598,CHRISTMAS MUSICAL ZINC TREE,291.33,815,51,42,5.71
17129F,BLUE GLASS GEMS IN BAG,291.25,427,19,11,15.33
21131,GOLD STANDING GNOME,290.25,93,17,11,17.07
23410,CURIO CABINET LINEN AND LACE ,290.1,36,18,16,16.12
20725,LUNCH BAG RED SPOTTY,290.0,200,1,1,290.0
16015,MEDIUM CHINESE STYLE SCISSOR,289.98,662,24,19,12.08
85024B,EAU DE NILE JEWELLED PHOTOFRAME,289.65,193,12,12,24.14
22486,PLASMATRONIC LAMP,288.94,52,10,9,28.89
21503,TOYBOX  WRAP ,288.5,725,22,22,13.11
84358,FLOOR LAMP SHADE WOOD BASE,287.74,32,12,6,23.98
22204,MILK PAN BLUE POLKADOT,287.5,92,29,22,9.91
23430,BLUE RETRO KITCHEN WALL CLOCK,285.25,35,17,16,16.78
90160C,TURQ+RED BOUDICCA LARGE BRACELET,284.95,41,16,14,17.81
90200B,BLACK SWEETHEART BRACELET,284.75,67,24,18,11.86
21128,GOLD FISHING GNOME,284.16,47,16,12,17.76
35912B,WHITE/PINK CHICK DECORATION,283.89,249,18,15,15.77
37413,ICON MUG REVOLUTIONARY,283.71,701,79,52,3.59
22043,CHRISTMAS CARD SCREEN PRINT ,283.32,1188,43,40,6.59
84915,HAND TOWEL PINK FLOWER AND DAISY,281.95,199,11,8,25.63
84924A,WAKE UP COCKEREL CALENDAR SIGN ,281.13,72,24,21,11.71
71101E,STANDING FAIRY POLE SUPPORT ,280.2,348,22,17,12.74
23579,SNACK TRAY I LOVE LONDON,280.05,151,24,22,11.67
22547,MINI JIGSAW DINOSAUR ,279.51,738,50,41,5.59
21286,RETROSPOT CANDLE  LARGE,279.37,255,18,17,15.52
85136C,RED SHARK HELICOPTER,278.25,35,25,20,11.13
35095B,RED VICTORIAN FABRIC OVAL BOX,277.44,772,41,36,6.77
72122,COFFEE SCENT PILLAR CANDLE,277.4,292,44,38,6.3
16169M,WRAP DAISY CARPET ,277.2,660,25,24,11.09
21850,BLUE  DIAMANTE PEN IN GIFT BOX,276.75,61,21,12,13.18
23047,PAPER LANTERN 5 POINT SEQUIN STAR,276.0,48,20,20,13.8
22049,WRAP CHRISTMAS SCREEN PRINT,275.25,1025,31,26,8.88
21371,MIRRORED WALL ART POPPIES,274.65,275,32,27,8.58
84920,PINK FLOWER FABRIC PONY,273.75,73,26,22,10.53
21811,CHRISTMAS HANGING HEART WITH BELL,273.75,219,17,16,16.1
84509C,SET OF 4 POLKADOT PLACEMATS ,273.3,78,23,20,11.88
20936,FORKED CACTUS CANDLE,272.98,92,26,21,10.5
20838,FRENCH LATTICE CUSHION COVER ,272.74,318,32,29,8.52
20831,GOLD PHOTO FRAME,272.34,169,24,19,11.35
21189,WHITE HONEYCOMB PAPER GARLAND ,272.25,165,29,27,9.39
82613D,METAL SIGN CUPCAKE SINGLE HOOK,272.1,470,50,43,5.44
21248,DOOR HANGER  MUM + DADS ROOM,271.15,187,52,45,5.21
72800B, 4 PURPLE FLOCK DINNER CANDLES,270.76,140,36,31,7.52
21454,PAINTED PINK RABBIT ,270.3,318,43,41,6.29
35001W,HAND OPEN SHAPE DECO.WHITE,270.02,92,5,5,54.0
82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",268.85,401,45,39,5.97
22409,MONEY BOX BISCUITS DESIGN,268.75,215,44,35,6.11
23203,JUMBO BAG VINTAGE DOILEY ,268.44,143,6,6,44.74
23032,DOORKNOB CRACKED GLAZE IVORY,268.2,180,5,5,53.64
21785,RAIN PONCHO ,267.95,411,4,3,66.99
17107D,"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",267.75,105,25,24,10.71
21644,ASSORTED TUTTI FRUTTI HEART BOX,267.5,214,31,29,8.63
21445,12 PINK ROSE PEG PLACE SETTINGS,267.5,214,21,17,12.74
85230E,STRAWBRY SCENTED VOTIVE CANDLE,267.45,1101,24,17,11.14
84926D,LA PALMIERA TILE COASTER,266.64,705,31,25,8.6
16236,KITTY PENCIL ERASERS,266.56,1296,73,59,3.65
23481,PEARLISED IVORY HEART SMALL ,266.21,217,27,23,9.86
23489,"GARLAND, VINTAGE BELLS",265.88,92,10,10,26.59
16238,PARTY TIME PENCIL ERASERS,265.51,1261,78,61,3.4
21167,WHITE SAGE INCENSE,264.6,1260,25,20,10.58
72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,262.92,626,37,36,7.11
85019C,CURIOUS  IMAGES NOTEBOOK SET,262.25,181,10,9,26.22
21221,SET/4 BADGES CUTE CREATURES,262.14,201,24,24,10.92
84598,BOYS ALPHABET IRON ON PATCHES,262.08,1248,5,5,52.42
84849A,HELLO SAILOR BLUE SOAP HOLDER,261.95,155,31,25,8.45
23194,GYMKHANNA TREASURE BOOK BOX,261.84,120,14,14,18.7
16012,FOOD/DRINK SPONGE STICKERS,261.24,1244,35,33,7.46
21849,SILVER DIAMANTE PEN IN GIFT BOX,260.74,52,22,16,11.85
79337,BLUE FLOCK GLASS CANDLEHOLDER,259.96,644,10,9,26.0
71270,PHOTO CLIP LINE,259.96,207,31,16,8.39
20770,ABSTRACT CIRCLE JOURNAL ,259.2,108,28,24,9.26
21403,BLUE EGG  SPOON,258.72,1718,71,58,3.64
17013D,ORIGAMI ROSE INCENSE IN TUBE,257.88,532,11,10,23.44
22268,DECORATION SITTING BUNNY,257.61,1335,41,32,6.28
21386,IVORY HANGING DECORATION  EGG,257.57,713,46,42,5.6
22765,NEWSPAPER STAND,257.37,25,3,3,85.79
21222,SET/4 BADGES BEETLES,257.18,198,35,26,7.35
21250,SET OF SKULL WALL STICKERS,257.0,92,17,15,15.12
84708B,PINK JEWELLED PHOTO FRAME ,256.75,53,14,13,18.34
85188A,GREEN METAL SWINGING BUNNY,256.7,302,34,29,7.55
22287,DECORATION WOBBLY CHICKEN,256.11,521,29,25,8.83
21719,LOVELY BONBON STICKER SHEET,255.85,301,34,29,7.52
23015,CORDIAL GLASS JUG,255.75,31,13,13,19.67
90062,CARNIVAL BRACELET,255.0,20,6,6,42.5
84876B,GREEN HEART COMPACT MIRROR,253.75,203,20,17,12.69
20684,STRAWBERRY DREAM CHILDS UMBRELLA,253.5,78,32,30,7.92
35954,SMALL FOLKART STAR CHRISTMAS DEC,253.35,1124,32,30,7.92
23137,ZINC WIRE SWEETHEART LETTER TRAY,253.24,80,20,18,12.66
16218,CARTOON  PENCIL SHARPENERS,253.2,3760,50,43,5.06
84596E,SMALL LICORICE DES PINK BOWL,253.05,392,35,33,7.23
22134,MINI LADLE LOVE HEART RED ,252.66,631,54,28,4.68
84341B,SMALL PINK MAGIC CHRISTMAS TREE,252.23,618,33,30,7.64
47563A,RETRO LONGBOARD IRONING BOARD COVER,251.25,199,45,31,5.58
84858C,PINK RIVIERA HANDBAG,250.05,185,5,4,50.01
21265,PINK GOOSE FEATHER TREE 60CM,249.6,128,16,15,15.6
21666,RIDGED GLASS T-LIGHT HOLDER,249.6,384,33,21,7.56
85204,HANGING WOOD AND FELT FLOWER,249.48,1876,42,40,5.94
22703,PINK CAT BOWL,249.42,168,40,30,6.24
84859A,SILVER DISCO HANDBAG,248.21,123,30,24,8.27
20755,BLUE PAISLEY POCKET BOOK,248.2,292,50,44,4.96
78124,MAGAZINE RACK GEBRA ASSORTED ,247.75,191,17,16,14.57
23476,WOODLAND LARGE RED FELT HEART,247.5,198,18,18,13.75
84952B,BLACK LOVE BIRD T-LIGHT HOLDER,247.46,145,13,10,19.04
23168,CLASSIC SUGAR DISPENSER,247.32,216,12,12,20.61
35964,FOLKART CLIP ON STARS,246.78,624,37,34,6.67
22214,CANDLE PLATE LACE WHITE,246.7,114,21,18,11.75
22108,PING! MICROWAVE PLATE,246.53,101,28,16,8.8
23474,WOODLAND SMALL BLUE FELT HEART,246.51,297,27,26,9.13
21190,PINK HEARTS PAPER GARLAND,245.2,168,7,6,35.03
79190B,RETRO PLASTIC POLKA TRAY,245.1,655,35,24,7.0
17012A,ORIGAMI VANILLA INCENSE/CANDLE SET ,244.9,270,24,21,10.2
20669,RED HEART LUGGAGE TAG,243.75,195,42,36,5.8
21647,ASSORTED TUTTI FRUTTI LARGE PURSE,243.6,116,23,21,10.59
85230G,ORANGE VOTIVE CANDLE,243.12,984,24,20,10.13
23149,ANTIQUE IVORY WIRE BOWL SMALL,241.53,97,19,17,12.71
85129D,BEADED CRYSTAL HEART PINK SMALL,241.38,166,34,16,7.1
22259,FELT FARM ANIMAL HEN,240.96,384,16,16,15.06
22069,BROWN  PIRATE TREASURE CHEST ,240.78,220,37,26,6.51
23495,SET OF 3 PANTRY WOODEN SPOONS,240.0,192,24,21,10.0
84569A,PACK 3 IRON ON DOG PATCHES,239.96,191,26,26,9.23
23324,RUSTIC STRAWBERRY JAMPOT LARGE ,238.56,120,6,6,39.76
23028,DOORKNOB CRACKED GLAZE BLUE,238.5,162,3,3,79.5
72131,COLUMBIAN CANDLE RECTANGLE,238.35,137,18,14,13.24
21269,ANTIQUE CREAM CUTLERY SHELF ,238.0,28,18,17,13.22
85203,HANGING WOOD AND FELT BUTTERFLY ,237.96,570,49,45,4.86
21632,VINTAGE PINK DECORATIVE PARASOL,237.0,60,5,5,47.4
85169D,PINK LOVE BIRD CANDLE,236.48,232,22,20,10.75
22512,DOORSTOP RACING CAR DESIGN,236.0,118,32,28,7.38
82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",235.45,361,37,33,6.36
72800C,4 PINK DINNER CANDLE SILVER FLOCK,235.06,126,30,26,7.84
47351B,BLUE  VOILE LAMPSHADE,234.5,86,9,7,26.06
23567,EGG CUP HENRIETTA HEN PINK,233.75,187,18,15,12.99
20615,BLUE POLKADOT PASSPORT COVER,233.34,231,35,28,6.67
22129,PARTY CONES CANDY DECORATION,233.28,296,8,6,29.16
20854,BLUE PATCH PURSE PINK HEART,233.0,152,16,15,14.56
21725,SWEETIES  STICKERS,232.9,274,32,26,7.28
85023B,EAU DE NILE JEWELLED PHOTOFRAME,232.8,104,12,10,19.4
90058B,CRYSTAL STUD EARRINGS ASSORTED COL ,232.56,612,15,15,15.5
23475,WOODLAND SMALL PINK FELT HEART,232.4,280,26,25,8.94
21442,GREEN BIRDHOUSE DECORATION,232.01,389,36,31,6.44
84559A,3D SHEET OF DOG STICKERS,231.98,272,42,34,5.52
23447,PINK BUNNY EASTER EGG BASKET,231.9,158,4,4,57.97
20867,PINK ROSE FABRIC MIRROR,231.47,187,25,23,9.26
21973,SET OF 36 MUSHROOM PAPER DOILIES,230.55,159,30,25,7.68
47021G,SET/6 BEAD COASTERS GAUZE BAG GOLD,230.4,518,15,12,15.36
20897,VINTAGE NOTEBOOK PARIS DAYS,230.35,85,8,8,28.79
21455,PAINTED YELLOW WOODEN DAISY,230.35,271,32,32,7.2
23446,BLUE BUNNY EASTER EGG BASKET,230.25,157,3,3,76.75
22052,VINTAGE CARAVAN GIFT WRAP,229.32,546,22,22,10.42
21051,RIBBONS PURSE ,228.83,108,24,23,9.53
85200,BUNNY EGG BOX,228.75,183,26,24,8.8
23036,T-LIGHT HOLDER SILVER PETIT FOUR ,228.75,183,15,14,15.25
